id_factura,fecha,id_proveedor,id_departamento,importe,concepto
FAC_FEF73327,2025-09-15,PROV_0010,DEP_FIN,333.56,Consumibles y Papelería - Ref 6228
FAC_C6A88E21,2026-02-10,PROV_0018,DEP_OPS,120.64,Material de Oficina general - Ref 2353
FAC_273C6F3F,2024-10-19,PROV_0033,DEP_MKT,8800.0,Patrocinio Evento Anual - Ref 1785
FAC_D5367332,2025-07-31,PROV_0033,DEP_MKT,3946.29,Campaña Publicidad Digital - Ref 3303
FAC_0A8AEFD8,2026-01-25,PROV_0011,DEP_LEG,2162.59,Sistemas Alarma Instalación - Ref 5995
FAC_D7C6E936,2024-11-13,PROV_0011,DEP_OPS,2722.41,Servicio de Vigilancia mensual - Ref 9541
FAC_A3B6F1BA,2025-12-22,PROV_0005,DEP_MKT,11341.37,Servicio Formación Ejecutiva - Ref 6323
FAC_B5865876,2025-03-22,PROV_0028,DEP_HR,3829.25,Campaña Publicidad Digital - Ref 6268
FAC_9843687C,2024-02-04,PROV_0013,DEP_LEG,811.72,Gestión RRSS mensual - Ref 1438
FAC_BAA0BF2F,2025-05-15,PROV_0013,DEP_MKT,3998.14,Patrocinio Evento Anual - Ref 4726
FAC_65F23F9D,2025-06-09,PROV_0006,DEP_IT,1717.08,Control Acceso Biométrico - Ref 7802
FAC_DAB5F349,2024-03-01,PROV_0017,DEP_FIN,4275.71,Campaña Publicidad Digital - Ref 8298
FAC_40480301,2025-07-20,PROV_0004,DEP_LEG,13984.18,Servicio Formación Ejecutiva - Ref 7105
FAC_66A7023B,2025-05-17,PROV_0004,DEP_FIN,14403.17,Asesoría Financiera - Ref 3304
FAC_5FDCEC6D,2025-02-27,PROV_0009,DEP_HR,2945.78,Hosting Web mensual - Ref 4918
FAC_F0870825,2024-09-28,PROV_0001,DEP_OPS,5931.43,Servicio Formación Ejecutiva - Ref 3600
FAC_A879AC51,2025-09-09,PROV_0026,DEP_HR,8680.5,Consultoría Estratégica Trimestral - Ref 8711
FAC_09F3A25B,2024-04-28,PROV_0005,DEP_IT,7667.87,Asesoría Financiera - Ref 6623
FAC_8F9162C6,2025-05-22,PROV_0023,DEP_OPS,4783.04,Gestión RRSS mensual - Ref 2145
FAC_ADC795CE,2025-03-18,PROV_0012,DEP_FIN,142.93,Consumo Eléctrico Centralizado - Ref 2084
FAC_EF1EBE19,2025-06-17,PROV_0010,DEP_IT,92.57,Consumibles y Papelería - Ref 9593
FAC_1D88BC1C,2024-11-26,PROV_0030,DEP_LEG,617.76,Cafetería y Catering - Ref 5216
FAC_6A296CD9,2025-03-30,PROV_0017,DEP_MKT,2847.17,Diseño Marca Corporativa - Ref 9400
FAC_02DC8B68,2024-11-29,PROV_0026,DEP_MKT,9795.1,Consultoría Estratégica Trimestral - Ref 3268
FAC_4E564D1F,2024-03-24,PROV_0020,DEP_LEG,12369.9,Auditoría de Procesos - Ref 9135
FAC_9C048325,2025-12-11,PROV_0030,DEP_MKT,7690.0,Cafetería y Catering - Ref 6768
FAC_57715F76,2025-09-29,PROV_0004,DEP_MKT,9471.31,Servicio Formación Ejecutiva - Ref 9609
FAC_FFD420E7,2025-06-28,PROV_0016,DEP_LEG,3976.5,Control Acceso Biométrico - Ref 4679
FAC_84E42E2C,2026-05-27,PROV_0032,DEP_MKT,442.13,Cafetería y Catering - Ref 5852
FAC_3244C2A1,2024-11-28,PROV_0001,DEP_HR,8800.0,Servicio Formación Ejecutiva - Ref 2048
FAC_2646D116,2024-01-05,PROV_0006,DEP_IT,2816.86,Control Acceso Biométrico - Ref 1237
FAC_873D33E0,2024-11-27,PROV_0011,DEP_MKT,3941.42,Sistemas Alarma Instalación - Ref 2446
FAC_14E88E4F,2026-04-06,PROV_0018,DEP_IT,359.58,Consumibles y Papelería - Ref 3744
FAC_79F6156C,2026-03-17,PROV_0024,DEP_FIN,14570.1,Licencias de Software Cloud - Ref 9131
FAC_A51BEFB5,2025-12-07,PROV_0026,DEP_MKT,14210.12,Consultoría Estratégica Trimestral - Ref 5524
FAC_DCD7CD4B,2026-02-24,PROV_0020,DEP_FIN,13452.69,Asesoría Financiera - Ref 8852
FAC_A1F0EC74,2026-01-01,PROV_0025,DEP_MKT,655.96,Consumo Eléctrico Centralizado - Ref 5928
FAC_3BE9F64B,2025-12-01,PROV_0015,DEP_LEG,9433.92,Servicios de Transporte Nacional - Ref 8371
FAC_8BF16D9D,2026-05-26,PROV_0035,DEP_MKT,8950.0,Auditoría de Procesos - Ref 6069
FAC_22235876,2024-06-03,PROV_0021,DEP_FIN,6142.69,Consultoría Estratégica Trimestral - Ref 3501
FAC_1ECF936D,2025-10-10,PROV_0019,DEP_HR,9890.0,Tasas de Registro y Patentes - Ref 2471
FAC_9DB05FBD,2024-07-04,PROV_0019,DEP_LEG,2256.72,Defensa Jurídica mensual - Ref 7793
FAC_F0841642,2024-06-01,PROV_0028,DEP_MKT,4557.68,Diseño Marca Corporativa - Ref 9063
FAC_4510BF0D,2024-03-28,PROV_0016,DEP_FIN,9290.0,Control Acceso Biométrico - Ref 5059
FAC_2089DB25,2025-12-07,PROV_0019,DEP_IT,4941.7,Asesoría Legal laboral - Ref 5189
FAC_54B8EDAB,2024-03-23,PROV_0023,DEP_HR,2640.84,Diseño Marca Corporativa - Ref 5827
FAC_26A09CFD,2025-11-29,PROV_0010,DEP_OPS,407.25,Consumibles y Papelería - Ref 3372
FAC_FC3D4169,2025-10-09,PROV_0012,DEP_IT,905.03,Limpieza Oficinas Centrales - Ref 7262
FAC_584192E9,2025-03-15,PROV_0033,DEP_FIN,1216.8,Campaña Publicidad Digital - Ref 7199
FAC_73084CD4,2025-07-09,PROV_0018,DEP_HR,311.04,Mobiliario ergonómico - Ref 4863
FAC_47309A00,2024-04-19,PROV_0012,DEP_MKT,362.53,Mantenimiento Ascensores - Ref 8454
FAC_A813F6F9,2024-07-10,PROV_0030,DEP_LEG,358.14,Consumibles y Papelería - Ref 9866
FAC_05035A6C,2026-05-12,PROV_0018,DEP_OPS,399.75,Consumibles y Papelería - Ref 8692
FAC_EAAE0C7E,2025-11-12,PROV_0024,DEP_FIN,9854.91,Mantenimiento Servidores - Ref 3736
FAC_66E5011C,2025-07-04,PROV_0018,DEP_FIN,337.81,Consumibles y Papelería - Ref 5948
FAC_09C50456,2024-08-05,PROV_0027,DEP_LEG,8582.56,Servicio Formación Ejecutiva - Ref 6770
FAC_83CECB6A,2026-04-28,PROV_0029,DEP_HR,2872.63,Tasas de Registro y Patentes - Ref 7230
FAC_181A9E77,2025-11-14,PROV_0004,DEP_IT,8603.75,Auditoría de Procesos - Ref 2516
FAC_20833804,2024-10-27,PROV_0032,DEP_MKT,69.51,Mobiliario ergonómico - Ref 2947
FAC_C18F5F49,2025-09-20,PROV_0012,DEP_OPS,8800.0,Reparación Climatización - Ref 9650
FAC_F9743593,2025-08-13,PROV_0028,DEP_LEG,622.08,Campaña Publicidad Digital - Ref 8726
FAC_67A516A1,2024-12-24,PROV_0020,DEP_LEG,4049.88,Consultoría Estratégica Trimestral - Ref 3336
FAC_20B22321,2025-05-26,PROV_0027,DEP_IT,9869.03,Asesoría Financiera - Ref 6661
FAC_747403E2,2024-01-19,PROV_0032,DEP_OPS,688.93,Consumibles y Papelería - Ref 6697
FAC_6F708D70,2024-11-18,PROV_0002,DEP_FIN,4278.02,Patrocinio Evento Anual - Ref 5538
FAC_6DF26EC8,2024-08-23,PROV_0031,DEP_OPS,8490.0,Asesoría Financiera - Ref 2292
FAC_BE4642B6,2025-11-03,PROV_0024,DEP_FIN,11302.07,Mantenimiento Servidores - Ref 2289
FAC_63BAB45B,2024-05-23,PROV_0017,DEP_LEG,1485.22,Campaña Publicidad Digital - Ref 8042
FAC_D3D3292B,2024-04-14,PROV_0035,DEP_IT,12512.31,Auditoría de Procesos - Ref 8779
FAC_C8D591EA,2024-04-13,PROV_0009,DEP_FIN,4779.6,Licencias de Software Cloud - Ref 6941
FAC_C4405525,2025-11-24,PROV_0015,DEP_LEG,13106.88,Distribución Última Milla - Ref 3269
FAC_BA5AAB3C,2024-04-12,PROV_0027,DEP_FIN,7125.34,Consultoría Estratégica Trimestral - Ref 9510
FAC_6A0818C6,2025-06-29,PROV_0019,DEP_IT,3344.39,Tasas de Registro y Patentes - Ref 6903
FAC_57B858FC,2025-12-24,PROV_0024,DEP_HR,5327.4,Soporte de Sistemas E2E - Ref 6962
FAC_0A260D0E,2024-09-22,PROV_0011,DEP_FIN,685.9,Servicio de Vigilancia mensual - Ref 8420
FAC_90C58914,2024-05-18,PROV_0001,DEP_FIN,7550.0,Consultoría Estratégica Trimestral - Ref 5589
FAC_F3343C6D,2025-08-11,PROV_0003,DEP_HR,884.05,Cafetería y Catering - Ref 1516
FAC_5A4D8A71,2025-01-29,PROV_0002,DEP_OPS,2413.88,Gestión RRSS mensual - Ref 6745
FAC_576BB09C,2025-02-04,PROV_0035,DEP_FIN,14451.56,Servicio Formación Ejecutiva - Ref 6099
FAC_32A959B6,2024-12-01,PROV_0012,DEP_MKT,912.45,Consumo Eléctrico Centralizado - Ref 2646
FAC_8364588E,2025-09-04,PROV_0011,DEP_IT,8590.0,Control Acceso Biométrico - Ref 9969
FAC_2AFAA3A0,2025-04-01,PROV_0009,DEP_FIN,7385.74,Hardware Portátiles - Ref 8934
FAC_B53114E7,2024-03-29,PROV_0035,DEP_LEG,11182.52,Asesoría Financiera - Ref 4083
FAC_00F468E0,2024-05-05,PROV_0014,DEP_OPS,11929.56,Licencias de Software Cloud - Ref 4605
FAC_16EA2D48,2025-09-03,PROV_0004,DEP_MKT,12614.48,Consultoría Estratégica Trimestral - Ref 9547
FAC_94511F1E,2025-04-07,PROV_0029,DEP_LEG,4954.99,Tasas de Registro y Patentes - Ref 8219
FAC_82C33D47,2024-06-01,PROV_0025,DEP_LEG,337.05,Limpieza Oficinas Centrales - Ref 2470
FAC_31B85091,2024-10-23,PROV_0026,DEP_FIN,13606.39,Auditoría de Procesos - Ref 3956
FAC_B73C9C3A,2024-11-24,PROV_0018,DEP_LEG,594.47,Mobiliario ergonómico - Ref 1259
FAC_3DF5941A,2025-08-24,PROV_0023,DEP_HR,2271.63,Diseño Marca Corporativa - Ref 4385
FAC_A694B385,2024-06-12,PROV_0022,DEP_LEG,2922.77,Defensa Jurídica mensual - Ref 5327
FAC_DF35A7A1,2025-07-02,PROV_0014,DEP_MKT,8498.08,Hardware Portátiles - Ref 5728
FAC_CDA9563A,2026-03-08,PROV_0004,DEP_OPS,7914.55,Asesoría Financiera - Ref 1513
FAC_A0A76978,2026-02-28,PROV_0025,DEP_MKT,947.27,Consumo Eléctrico Centralizado - Ref 3493
FAC_573CC35B,2025-04-18,PROV_0032,DEP_LEG,853.38,Material de Oficina general - Ref 4478
FAC_22467807,2026-05-30,PROV_0025,DEP_FIN,822.6,Mantenimiento Ascensores - Ref 1657
FAC_63F5E3BF,2025-01-01,PROV_0029,DEP_FIN,4831.31,Servicio Notaría - Ref 1470
FAC_1D4DFEB1,2025-09-24,PROV_0017,DEP_OPS,1975.14,Patrocinio Evento Anual - Ref 6817
FAC_7A034D6E,2025-11-25,PROV_0029,DEP_HR,3810.75,Tasas de Registro y Patentes - Ref 2349
FAC_12FB2E5B,2026-01-31,PROV_0010,DEP_IT,902.95,Mobiliario ergonómico - Ref 8304
FAC_FB7BC987,2024-05-28,PROV_0022,DEP_MKT,4892.94,Asesoría Legal laboral - Ref 3113
FAC_0E76A2F0,2025-12-28,PROV_0021,DEP_IT,12295.61,Auditoría de Procesos - Ref 2252
FAC_008872EF,2025-01-09,PROV_0011,DEP_HR,1238.1,Servicio de Vigilancia mensual - Ref 1756
FAC_DF8C8C88,2025-12-18,PROV_0009,DEP_FIN,11937.71,Licencias de Software Cloud - Ref 9448
FAC_CFD83839,2026-02-22,PROV_0021,DEP_HR,9468.96,Servicio Formación Ejecutiva - Ref 3481
FAC_4E7F87C2,2026-04-16,PROV_0020,DEP_MKT,13317.07,Servicio Formación Ejecutiva - Ref 7356
FAC_A1407746,2023-12-30,PROV_0011,DEP_HR,2345.29,Servicio de Vigilancia mensual - Ref 7536
FAC_95C0B14F,2025-10-10,PROV_0026,DEP_LEG,8637.46,Consultoría Estratégica Trimestral - Ref 3543
FAC_DECFD395,2025-08-08,PROV_0009,DEP_OPS,7337.87,Hosting Web mensual - Ref 7417
FAC_D0E73105,2025-09-30,PROV_0026,DEP_LEG,2670.69,Consultoría Estratégica Trimestral - Ref 9557
FAC_FB3B5590,2025-10-30,PROV_0025,DEP_IT,315.71,Reparación Climatización - Ref 4949
FAC_9D467A6B,2024-04-28,PROV_0004,DEP_LEG,11622.79,Asesoría Financiera - Ref 2638
FAC_06FDE218,2025-06-07,PROV_0015,DEP_OPS,3324.28,Almacenamiento y Picking - Ref 2280
FAC_78B08922,2024-11-28,PROV_0034,DEP_IT,623.98,Material de Oficina general - Ref 8486
FAC_A866F241,2025-11-14,PROV_0029,DEP_HR,1052.27,Defensa Jurídica mensual - Ref 1007
FAC_6D0032D2,2024-04-03,PROV_0014,DEP_FIN,9494.35,Hosting Web mensual - Ref 4487
FAC_5A17D159,2026-02-26,PROV_0027,DEP_IT,14484.32,Servicio Formación Ejecutiva - Ref 9310
FAC_8CCC5094,2025-09-12,PROV_0010,DEP_OPS,853.58,Consumibles y Papelería - Ref 3496
FAC_43107CCB,2024-09-09,PROV_0027,DEP_OPS,4829.41,Consultoría Estratégica Trimestral - Ref 2947
FAC_11A3AD49,2024-02-11,PROV_0032,DEP_IT,8750.0,Cafetería y Catering - Ref 5013
FAC_423377B3,2026-05-28,PROV_0032,DEP_HR,419.33,Mobiliario ergonómico - Ref 7979
FAC_89E5CABE,2025-10-09,PROV_0003,DEP_OPS,936.83,Cafetería y Catering - Ref 1497
FAC_B8114A4E,2025-09-14,PROV_0031,DEP_HR,6427.04,Consultoría Estratégica Trimestral - Ref 7410
FAC_49ACB0E1,2026-03-02,PROV_0009,DEP_MKT,8390.0,Hardware Portátiles - Ref 3100
FAC_5DEAB88B,2024-06-19,PROV_0022,DEP_HR,8850.0,Servicio Notaría - Ref 5024
FAC_5D3A425C,2025-06-04,PROV_0030,DEP_MKT,271.12,Cafetería y Catering - Ref 7691
FAC_0C6DC21A,2024-01-02,PROV_0031,DEP_FIN,5964.43,Servicio Formación Ejecutiva - Ref 1255
FAC_07F25ADE,2025-10-11,PROV_0033,DEP_FIN,8300.0,Gestión RRSS mensual - Ref 9023
FAC_F33ACBC4,2024-11-29,PROV_0019,DEP_OPS,4822.1,Asesoría Legal laboral - Ref 5523
FAC_D95C7787,2025-05-08,PROV_0001,DEP_IT,13873.91,Servicio Formación Ejecutiva - Ref 9262
FAC_F8AB4DFF,2024-05-23,PROV_0015,DEP_FIN,12607.45,Almacenamiento y Picking - Ref 5450
FAC_1E18E4DF,2026-02-01,PROV_0006,DEP_MKT,670.78,Servicio de Vigilancia mensual - Ref 6019
FAC_D78F7AD5,2024-06-16,PROV_0002,DEP_FIN,1372.69,Campaña Publicidad Digital - Ref 3508
FAC_D8FC670C,2026-06-08,PROV_0001,DEP_HR,11540.78,Asesoría Financiera - Ref 3783
FAC_7C227871,2024-03-18,PROV_0008,DEP_HR,929.67,Cafetería y Catering - Ref 8210
FAC_42472964,2024-05-04,PROV_0024,DEP_HR,13201.69,Mantenimiento Servidores - Ref 1475
FAC_5FC55D27,2024-12-30,PROV_0030,DEP_OPS,646.55,Consumibles y Papelería - Ref 7052
FAC_690882B3,2026-04-25,PROV_0028,DEP_LEG,7690.0,Diseño Marca Corporativa - Ref 4331
FAC_571FB54E,2025-11-29,PROV_0002,DEP_MKT,2589.18,Patrocinio Evento Anual - Ref 8380
FAC_3B82B8DD,2025-07-04,PROV_0027,DEP_IT,7938.13,Auditoría de Procesos - Ref 9335
FAC_8CC71D5D,2024-04-10,PROV_0035,DEP_FIN,9218.22,Asesoría Financiera - Ref 2529
FAC_F06B1F26,2024-09-23,PROV_0005,DEP_FIN,9791.45,Servicio Formación Ejecutiva - Ref 6158
FAC_9141D4F4,2024-03-25,PROV_0010,DEP_FIN,255.26,Cafetería y Catering - Ref 1074
FAC_0081C0B5,2024-01-12,PROV_0007,DEP_HR,13938.22,Hardware Portátiles - Ref 7731
FAC_49EF991A,2025-01-12,PROV_0028,DEP_HR,2451.66,Campaña Publicidad Digital - Ref 2289
FAC_C28C8739,2026-02-11,PROV_0003,DEP_LEG,638.91,Material de Oficina general - Ref 2815
FAC_41B0F717,2025-08-18,PROV_0008,DEP_FIN,156.58,Cafetería y Catering - Ref 2428
FAC_AD8F42F1,2025-02-06,PROV_0010,DEP_LEG,707.07,Material de Oficina general - Ref 1808
FAC_D12F8A8D,2024-03-06,PROV_0020,DEP_OPS,5223.44,Consultoría Estratégica Trimestral - Ref 9162
FAC_6A3CF229,2024-06-26,PROV_0019,DEP_LEG,3490.44,Asesoría Legal laboral - Ref 8161
FAC_F4E313A8,2025-01-11,PROV_0015,DEP_IT,14959.25,Fletes Internacionales - Ref 7382
FAC_831B05DC,2024-02-25,PROV_0001,DEP_IT,14785.83,Asesoría Financiera - Ref 8044
FAC_460B608C,2026-02-06,PROV_0020,DEP_HR,2977.57,Consultoría Estratégica Trimestral - Ref 7478
FAC_E21C8977,2026-03-03,PROV_0014,DEP_OPS,9750.0,Hardware Portátiles - Ref 9496
FAC_E0A8A8C8,2026-01-18,PROV_0013,DEP_LEG,3584.88,Campaña Publicidad Digital - Ref 2436
FAC_42A34091,2024-06-02,PROV_0032,DEP_HR,948.13,Material de Oficina general - Ref 4541
FAC_047D68B0,2025-10-19,PROV_0003,DEP_HR,883.68,Consumibles y Papelería - Ref 7234
FAC_2D68602D,2025-12-05,PROV_0013,DEP_IT,2084.32,Gestión RRSS mensual - Ref 2817
FAC_314BFF96,2024-10-15,PROV_0021,DEP_IT,9648.56,Servicio Formación Ejecutiva - Ref 5699
FAC_9F2987CD,2024-10-10,PROV_0022,DEP_IT,2143.93,Defensa Jurídica mensual - Ref 1380
FAC_3BCF4734,2025-10-07,PROV_0013,DEP_OPS,588.08,Campaña Publicidad Digital - Ref 6344
FAC_85CE5690,2025-04-19,PROV_0034,DEP_FIN,647.85,Mobiliario ergonómico - Ref 2120
FAC_55F522B4,2024-03-20,PROV_0009,DEP_FIN,9658.82,Hardware Portátiles - Ref 9620
FAC_55E4F21F,2025-06-13,PROV_0024,DEP_FIN,5715.14,Mantenimiento Servidores - Ref 9734
FAC_C1DBC5A0,2025-06-28,PROV_0032,DEP_HR,791.21,Cafetería y Catering - Ref 5346
FAC_BC0F19A4,2024-03-16,PROV_0034,DEP_OPS,152.33,Material de Oficina general - Ref 9701
FAC_1554BEFA,2025-11-18,PROV_0010,DEP_IT,766.54,Material de Oficina general - Ref 1047
FAC_A01D8A65,2026-04-27,PROV_0029,DEP_HR,2320.71,Asesoría Legal laboral - Ref 5510
FAC_167547E6,2025-12-06,PROV_0028,DEP_OPS,2204.65,Gestión RRSS mensual - Ref 5762
FAC_BC5201D8,2026-01-31,PROV_0023,DEP_MKT,3994.26,Campaña Publicidad Digital - Ref 6707
FAC_AAA72DB0,2026-01-09,PROV_0032,DEP_HR,7100.0,Material de Oficina general - Ref 2098
FAC_798BCE0A,2024-03-31,PROV_0032,DEP_OPS,501.94,Material de Oficina general - Ref 9740
FAC_8BA2C849,2026-05-02,PROV_0004,DEP_LEG,2933.16,Consultoría Estratégica Trimestral - Ref 6018
FAC_05693FDC,2024-11-28,PROV_0029,DEP_MKT,3027.92,Asesoría Legal laboral - Ref 1325
FAC_6B219FA2,2024-01-13,PROV_0028,DEP_MKT,2893.17,Diseño Marca Corporativa - Ref 5360
FAC_311B6C55,2025-12-24,PROV_0021,DEP_MKT,4973.03,Consultoría Estratégica Trimestral - Ref 2328
FAC_23D37323,2024-08-17,PROV_0022,DEP_MKT,4515.17,Asesoría Legal laboral - Ref 5534
FAC_4E759BDA,2025-12-06,PROV_0018,DEP_FIN,481.27,Consumibles y Papelería - Ref 2848
FAC_1C4F611D,2025-05-24,PROV_0027,DEP_IT,11244.75,Consultoría Estratégica Trimestral - Ref 3435
FAC_6D41AE2A,2024-02-16,PROV_0009,DEP_IT,13106.28,Mantenimiento Servidores - Ref 9054
FAC_BE9D7137,2024-06-05,PROV_0028,DEP_LEG,4380.31,Diseño Marca Corporativa - Ref 3485
FAC_B32E12FC,2025-06-24,PROV_0011,DEP_LEG,1305.69,Servicio de Vigilancia mensual - Ref 2804
FAC_45CCD291,2026-05-05,PROV_0013,DEP_OPS,1827.25,Gestión RRSS mensual - Ref 8547
FAC_DCCC8486,2025-11-12,PROV_0007,DEP_IT,12518.75,Mantenimiento Servidores - Ref 5666
FAC_64E5909D,2026-02-15,PROV_0019,DEP_MKT,3719.65,Asesoría Legal laboral - Ref 3412
FAC_23FAB43D,2024-12-09,PROV_0026,DEP_OPS,7600.0,Consultoría Estratégica Trimestral - Ref 3730
FAC_99C0E127,2024-11-06,PROV_0016,DEP_OPS,1606.01,Control Acceso Biométrico - Ref 8705
FAC_236CF757,2024-01-14,PROV_0008,DEP_FIN,100.98,Material de Oficina general - Ref 9357
FAC_BE6F305F,2025-12-28,PROV_0014,DEP_LEG,5483.8,Hosting Web mensual - Ref 9606
FAC_9D0C5876,2024-10-24,PROV_0018,DEP_LEG,861.42,Mobiliario ergonómico - Ref 2149
FAC_B4149857,2026-03-02,PROV_0018,DEP_IT,923.91,Cafetería y Catering - Ref 2507
FAC_18ADE4A4,2024-01-07,PROV_0007,DEP_HR,4370.76,Mantenimiento Servidores - Ref 1035
FAC_51F1D151,2024-03-17,PROV_0017,DEP_IT,7790.0,Campaña Publicidad Digital - Ref 2180
FAC_BDF37CEB,2025-06-17,PROV_0001,DEP_OPS,13542.01,Auditoría de Procesos - Ref 3798
FAC_7B581571,2025-10-04,PROV_0009,DEP_HR,2676.5,Mantenimiento Servidores - Ref 2789
FAC_B5C98665,2025-06-24,PROV_0030,DEP_OPS,454.41,Material de Oficina general - Ref 6250
FAC_0CA9AF7D,2025-12-08,PROV_0011,DEP_MKT,2427.41,Control Acceso Biométrico - Ref 2974
FAC_25AA52AC,2025-12-04,PROV_0008,DEP_FIN,314.51,Cafetería y Catering - Ref 9478
FAC_644815E5,2024-06-11,PROV_0015,DEP_HR,12410.27,Fletes Internacionales - Ref 7185
FAC_F908F1CC,2024-09-02,PROV_0027,DEP_MKT,9150.0,Servicio Formación Ejecutiva - Ref 8645
FAC_D2C2C3D4,2024-03-13,PROV_0007,DEP_FIN,14898.71,Soporte de Sistemas E2E - Ref 4352
FAC_B80DB470,2024-12-13,PROV_0031,DEP_OPS,5305.33,Consultoría Estratégica Trimestral - Ref 7552
FAC_ECE611E0,2025-07-03,PROV_0007,DEP_LEG,7021.71,Mantenimiento Servidores - Ref 4351
FAC_86104FB7,2025-07-04,PROV_0031,DEP_FIN,10977.46,Servicio Formación Ejecutiva - Ref 9987
FAC_D0FF37F0,2025-10-27,PROV_0006,DEP_OPS,2848.74,Servicio de Vigilancia mensual - Ref 5518
FAC_35E630D9,2024-10-29,PROV_0015,DEP_FIN,11891.22,Almacenamiento y Picking - Ref 8190
FAC_FAD2B6DA,2025-02-25,PROV_0021,DEP_FIN,14253.76,Consultoría Estratégica Trimestral - Ref 4113
FAC_091BEFEB,2025-12-03,PROV_0033,DEP_LEG,4689.49,Gestión RRSS mensual - Ref 5127
FAC_120A6AC0,2026-05-21,PROV_0021,DEP_HR,14249.96,Servicio Formación Ejecutiva - Ref 8445
FAC_7BAA0F6D,2024-03-29,PROV_0024,DEP_MKT,7599.0,Hosting Web mensual - Ref 8054
FAC_96D48195,2024-06-24,PROV_0033,DEP_HR,8290.0,Diseño Marca Corporativa - Ref 7353
FAC_C960B4D8,2024-06-12,PROV_0008,DEP_OPS,320.98,Consumibles y Papelería - Ref 1973
FAC_3A2F8098,2024-11-26,PROV_0021,DEP_OPS,7224.02,Consultoría Estratégica Trimestral - Ref 7289
FAC_0497F3D9,2025-04-03,PROV_0022,DEP_FIN,4680.53,Asesoría Legal laboral - Ref 5307
FAC_CE7082C8,2024-11-21,PROV_0010,DEP_IT,8599.0,Material de Oficina general - Ref 9792
FAC_6C66E57B,2025-09-03,PROV_0021,DEP_HR,3939.79,Servicio Formación Ejecutiva - Ref 9696
FAC_BDFBE8E6,2025-06-20,PROV_0027,DEP_IT,10618.32,Servicio Formación Ejecutiva - Ref 4820
FAC_2C5C1835,2024-02-20,PROV_0006,DEP_LEG,2621.93,Servicio de Vigilancia mensual - Ref 8653
FAC_2FAEED49,2024-04-14,PROV_0001,DEP_IT,12623.82,Consultoría Estratégica Trimestral - Ref 3319
FAC_3BA1FC73,2025-08-25,PROV_0033,DEP_FIN,3251.04,Patrocinio Evento Anual - Ref 8312
FAC_2363151B,2025-06-23,PROV_0018,DEP_FIN,612.19,Consumibles y Papelería - Ref 8438
FAC_3CA486C4,2025-05-21,PROV_0008,DEP_OPS,762.97,Consumibles y Papelería - Ref 4203
FAC_89D3B586,2025-02-15,PROV_0025,DEP_LEG,102.39,Limpieza Oficinas Centrales - Ref 9498
FAC_7F877548,2024-12-28,PROV_0003,DEP_FIN,593.59,Mobiliario ergonómico - Ref 3303
FAC_8AFAC1AC,2026-05-03,PROV_0022,DEP_FIN,3664.15,Servicio Notaría - Ref 6990
FAC_7362B98C,2024-05-08,PROV_0021,DEP_OPS,8766.4,Servicio Formación Ejecutiva - Ref 8635
FAC_4045F071,2025-10-30,PROV_0014,DEP_MKT,12413.91,Soporte de Sistemas E2E - Ref 5180
FAC_67E425E0,2024-06-27,PROV_0011,DEP_LEG,3239.87,Servicio de Vigilancia mensual - Ref 7547
FAC_85BFF2E0,2025-09-03,PROV_0028,DEP_FIN,863.11,Patrocinio Evento Anual - Ref 7881
FAC_8814EB47,2026-01-12,PROV_0010,DEP_MKT,316.74,Material de Oficina general - Ref 1964
FAC_935E6EDB,2025-07-22,PROV_0032,DEP_OPS,307.89,Mobiliario ergonómico - Ref 3668
FAC_7B995C78,2024-10-04,PROV_0022,DEP_LEG,4035.87,Tasas de Registro y Patentes - Ref 4058
FAC_EB2F2E6E,2026-03-30,PROV_0007,DEP_IT,4097.8,Soporte de Sistemas E2E - Ref 1684
FAC_31616EE4,2025-11-18,PROV_0025,DEP_LEG,265.97,Limpieza Oficinas Centrales - Ref 6687
FAC_38F9C83A,2025-08-10,PROV_0021,DEP_LEG,7900.0,Consultoría Estratégica Trimestral - Ref 1877
FAC_A9B3D7E1,2026-03-15,PROV_0017,DEP_OPS,3388.74,Gestión RRSS mensual - Ref 4788
FAC_A3341532,2024-06-06,PROV_0025,DEP_FIN,708.56,Mantenimiento Ascensores - Ref 9983
FAC_5C32E995,2025-01-01,PROV_0027,DEP_LEG,8257.67,Servicio Formación Ejecutiva - Ref 6343
FAC_D8C07C4D,2025-05-16,PROV_0018,DEP_LEG,851.61,Material de Oficina general - Ref 3131
FAC_DD5383E4,2026-06-08,PROV_0005,DEP_IT,5147.41,Auditoría de Procesos - Ref 7505
FAC_11B393CB,2025-06-01,PROV_0020,DEP_OPS,2743.56,Auditoría de Procesos - Ref 9607
FAC_915D2F45,2026-04-01,PROV_0030,DEP_LEG,165.34,Mobiliario ergonómico - Ref 6847
FAC_73B4BEC5,2025-09-22,PROV_0014,DEP_HR,7299.0,Hardware Portátiles - Ref 9298
FAC_F899EE4A,2024-01-07,PROV_0022,DEP_OPS,1849.92,Tasas de Registro y Patentes - Ref 7823
FAC_E34ACDF3,2024-02-21,PROV_0016,DEP_FIN,3599.9,Control Acceso Biométrico - Ref 1328
FAC_467D2FE7,2024-09-18,PROV_0028,DEP_IT,1511.98,Diseño Marca Corporativa - Ref 7623
